ID,Slope,Silvicultural Treatment,Fraction_Piled_Residues,Fraction_Scattered_Residues,Burn Type,Biomass Collection,Pulp Market,Recovered_Stem9Plus,Recovered_Stem6to9,Recovered_Stem4to6,Recovered_Bark9Plus,Recovered_Bark6to9,Recovered_Bark4to6,Recovered_Branch,Recovered_Foliage,Merchantable_Stem9Plus,Merchantable_Stem6to9,Merchantable_Stem4to6,Merchantable_Bark9Plus,Merchantable_Bark6to9,Merchantable_Bark4to6,Merchantable_Branch,Merchantable_Foliage,Piled_Stem9Plus,Piled_Stem6to9,Piled_Stem4to6,Piled_Bark9Plus,Piled_Bark6to9,Piled_Bark4to6,Piled_Branch,Piled_Foliage,Scattered_Stem9Plus,Scattered_Stem6to9,Scattered_Stem4to6,Scattered_Bark9Plus,Scattered_Bark6to9,Scattered_Bark4to6,Scattered_Branch,Scattered_Foliage
586,GT40,TFA80,70%,30%,Broadcast,Piles Only,Yes,0,0,0,0,0,0,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.4,0.4
587,LT40,TFA80,70%,30%,None,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
587,GT40,TFA80,70%,30%,None,All Tech Recoverable,No,0.093,0.093,0.6,0.093,0.093,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.4,0.062,0.062,0.4,0.4,0.4
588,LT40,TFA80,70%,30%,None,All Tech Recoverable,Yes,0.1085,0.1085,0.1085,0.1085,0.1085,0.1085,0.7,0.7,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.3,0.3
588,GT40,TFA80,70%,30%,None,All Tech Recoverable,Yes,0.093,0.093,0.093,0.093,0.093,0.093,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,0.4,0.4
589,LT40,TFA80,70%,30%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.7,0,0,0.7,0.7,0.7,0.155,0.155,0.3,0.155,0.155,0.3,0.3,0.3
589,GT40,TFA80,70%,30%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.7,0,0,0.7,0.7,0.7,0.155,0.155,0.3,0.155,0.155,0.3,0.3,0.3
590,LT40,TFA80,70%,30%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.7,0.7,0.155,0.155,0.155,0.155,0.155,0.155,0.3,0.3
590,GT40,TFA80,70%,30%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.7,0.7,0.155,0.155,0.155,0.155,0.155,0.155,0.3,0.3
591,LT40,TFA80,70%,30%,None,Piles Only,No,0,0,0.6318,0,0,0.6318,0.6318,0.6318,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.3683,0.155,0.155,0.3683,0.3683,0.3683
591,GT40,TFA80,70%,30%,None,Piles Only,No,0,0,0.6,0,0,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.4,0.155,0.155,0.4,0.4,0.4
592,LT40,TFA80,70%,30%,None,Piles Only,Yes,0,0,0,0,0,0,0.6318,0.6318,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.3683,0.3683
592,GT40,TFA80,70%,30%,None,Piles Only,Yes,0,0,0,0,0,0,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.4,0.4
593,LT40,TFA80,70%,30%,Pile,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.7,0,0,0.7,0.7,0.7,0.155,0.155,0.3,0.155,0.155,0.3,0.3,0.3
593,GT40,TFA80,70%,30%,Pile,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.7,0,0,0.7,0.7,0.7,0.155,0.155,0.3,0.155,0.155,0.3,0.3,0.3
594,LT40,TFA80,70%,30%,Pile,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.7,0.7,0.155,0.155,0.155,0.155,0.155,0.155,0.3,0.3
594,GT40,TFA80,70%,30%,Pile,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.7,0.7,0.155,0.155,0.155,0.155,0.155,0.155,0.3,0.3
595,LT40,TFB80,0%,100%,Broadcast,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
595,GT40,TFB80,0%,100%,Broadcast,All Tech Recoverable,No,0.093,0.093,0.6,0.093,0.093,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.4,0.062,0.062,0.4,0.4,0.4
596,LT40,TFB80,0%,100%,Broadcast,All Tech Recoverable,Yes,0.1085,0.1085,0.1085,0.1085,0.1085,0.1085,0.7,0.7,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.3,0.3
596,GT40,TFB80,0%,100%,Broadcast,All Tech Recoverable,Yes,0.093,0.093,0.093,0.093,0.093,0.093,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,0.4,0.4
597,LT40,TFB80,0%,100%,Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,1,0.155,0.155,1,1,1
597,GT40,TFB80,0%,100%,Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,1,0.155,0.155,1,1,1
598,LT40,TFB80,0%,100%,Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,1,1
598,GT40,TFB80,0%,100%,Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,1,1
599,LT40,TFB80,0%,100%,None,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
599,GT40,TFB80,0%,100%,None,All Tech Recoverable,No,0.093,0.093,0.6,0.093,0.093,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.4,0.062,0.062,0.4,0.4,0.4
600,LT40,TFB80,0%,100%,None,All Tech Recoverable,Yes,0.1085,0.1085,0.1085,0.1085,0.1085,0.1085,0.7,0.7,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.3,0.3
600,GT40,TFB80,0%,100%,None,All Tech Recoverable,Yes,0.093,0.093,0.093,0.093,0.093,0.093,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,0.4,0.4
601,LT40,TFB80,0%,100%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,1,0.155,0.155,1,1,1
601,GT40,TFB80,0%,100%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,1,0.155,0.155,1,1,1
602,LT40,TFB80,0%,100%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,1,1
602,GT40,TFB80,0%,100%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,1,1
603,LT40,TFB80,30%,70%,Broadcast,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
603,GT40,TFB80,30%,70%,Broadcast,All Tech Recoverable,No,0.093,0.093,0.6,0.093,0.093,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.4,0.062,0.062,0.4,0.4,0.4
604,LT40,TFB80,30%,70%,Broadcast,All Tech Recoverable,Yes,0.1085,0.1085,0.1085,0.1085,0.1085,0.1085,0.7,0.7,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.3,0.3
604,GT40,TFB80,30%,70%,Broadcast,All Tech Recoverable,Yes,0.093,0.093,0.093,0.093,0.093,0.093,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,0.4,0.4
605,LT40,TFB80,30%,70%,Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.3,0,0,0.3,0.3,0.3,0.155,0.155,0.7,0.155,0.155,0.7,0.7,0.7
605,GT40,TFB80,30%,70%,Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.3,0,0,0.3,0.3,0.3,0.155,0.155,0.7,0.155,0.155,0.7,0.7,0.7
606,LT40,TFB80,30%,70%,Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
606,GT40,TFB80,30%,70%,Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
607,LT40,TFB80,30%,70%,Broadcast,Piles Only,No,0,0,0.2708,0,0,0.2708,0.2708,0.2708,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.7293,0.155,0.155,0.7293,0.7293,0.7293
607,GT40,TFB80,30%,70%,Broadcast,Piles Only,No,0,0,0.2708,0,0,0.2708,0.2708,0.2708,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.7293,0.155,0.155,0.7293,0.7293,0.7293
608,LT40,TFB80,30%,70%,Broadcast,Piles Only,Yes,0,0,0,0,0,0,0.2708,0.2708,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.7293,0.7293
608,GT40,TFB80,30%,70%,Broadcast,Piles Only,Yes,0,0,0,0,0,0,0.2708,0.2708,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.7293,0.7293
609,LT40,TFB80,30%,70%,None,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
609,GT40,TFB80,30%,70%,None,All Tech Recoverable,No,0.093,0.093,0.6,0.093,0.093,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.4,0.062,0.062,0.4,0.4,0.4
610,LT40,TFB80,30%,70%,None,All Tech Recoverable,Yes,0.1085,0.1085,0.1085,0.1085,0.1085,0.1085,0.7,0.7,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.3,0.3
610,GT40,TFB80,30%,70%,None,All Tech Recoverable,Yes,0.093,0.093,0.093,0.093,0.093,0.093,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,0.4,0.4
611,LT40,TFB80,30%,70%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.3,0,0,0.3,0.3,0.3,0.155,0.155,0.7,0.155,0.155,0.7,0.7,0.7
611,GT40,TFB80,30%,70%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.3,0,0,0.3,0.3,0.3,0.155,0.155,0.7,0.155,0.155,0.7,0.7,0.7
612,LT40,TFB80,30%,70%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
612,GT40,TFB80,30%,70%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
613,LT40,TFB80,30%,70%,None,Piles Only,No,0,0,0.2708,0,0,0.2708,0.2708,0.2708,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.7293,0.155,0.155,0.7293,0.7293,0.7293
613,GT40,TFB80,30%,70%,None,Piles Only,No,0,0,0.2708,0,0,0.2708,0.2708,0.2708,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.7293,0.155,0.155,0.7293,0.7293,0.7293
614,LT40,TFB80,30%,70%,None,Piles Only,Yes,0,0,0,0,0,0,0.2708,0.2708,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.7293,0.7293
614,GT40,TFB80,30%,70%,None,Piles Only,Yes,0,0,0,0,0,0,0.2708,0.2708,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.7293,0.7293
615,LT40,TFB80,30%,70%,Pile,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.3,0,0,0.3,0.3,0.3,0.155,0.155,0.7,0.155,0.155,0.7,0.7,0.7
615,GT40,TFB80,30%,70%,Pile,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.3,0,0,0.3,0.3,0.3,0.155,0.155,0.7,0.155,0.155,0.7,0.7,0.7
616,LT40,TFB80,30%,70%,Pile,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
616,GT40,TFB80,30%,70%,Pile,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
617,LT40,TFB80,30%,70%,Pile and Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.3,0,0,0.3,0.3,0.3,0.155,0.155,0.7,0.155,0.155,0.7,0.7,0.7
617,GT40,TFB80,30%,70%,Pile and Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.3,0,0,0.3,0.3,0.3,0.155,0.155,0.7,0.155,0.155,0.7,0.7,0.7
618,LT40,TFB80,30%,70%,Pile and Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
618,GT40,TFB80,30%,70%,Pile and Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.3,0.3,0.155,0.155,0.155,0.155,0.155,0.155,0.7,0.7
619,LT40,TFB80,50%,50%,Broadcast,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
619,GT40,TFB80,50%,50%,Broadcast,All Tech Recoverable,No,0.093,0.093,0.6,0.093,0.093,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.4,0.062,0.062,0.4,0.4,0.4
620,LT40,TFB80,50%,50%,Broadcast,All Tech Recoverable,Yes,0.1085,0.1085,0.1085,0.1085,0.1085,0.1085,0.7,0.7,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.3,0.3
620,GT40,TFB80,50%,50%,Broadcast,All Tech Recoverable,Yes,0.093,0.093,0.093,0.093,0.093,0.093,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,0.4,0.4
621,LT40,TFB80,50%,50%,Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
621,GT40,TFB80,50%,50%,Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
622,LT40,TFB80,50%,50%,Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
622,GT40,TFB80,50%,50%,Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
623,LT40,TFB80,50%,50%,Broadcast,Piles Only,No,0,0,0.4513,0,0,0.4513,0.4513,0.4513,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.5488,0.155,0.155,0.5488,0.5488,0.5488
623,GT40,TFB80,50%,50%,Broadcast,Piles Only,No,0,0,0.4513,0,0,0.4513,0.4513,0.4513,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.5488,0.155,0.155,0.5488,0.5488,0.5488
624,LT40,TFB80,50%,50%,Broadcast,Piles Only,Yes,0,0,0,0,0,0,0.4513,0.4513,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.5488,0.5488
624,GT40,TFB80,50%,50%,Broadcast,Piles Only,Yes,0,0,0,0,0,0,0.4513,0.4513,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.5488,0.5488
625,LT40,TFB80,50%,50%,None,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
625,GT40,TFB80,50%,50%,None,All Tech Recoverable,No,0.093,0.093,0.6,0.093,0.093,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.4,0.062,0.062,0.4,0.4,0.4
626,LT40,TFB80,50%,50%,None,All Tech Recoverable,Yes,0.1085,0.1085,0.1085,0.1085,0.1085,0.1085,0.7,0.7,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.3,0.3
626,GT40,TFB80,50%,50%,None,All Tech Recoverable,Yes,0.093,0.093,0.093,0.093,0.093,0.093,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,0.4,0.4
627,LT40,TFB80,50%,50%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
627,GT40,TFB80,50%,50%,None,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
628,LT40,TFB80,50%,50%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
628,GT40,TFB80,50%,50%,None,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
629,LT40,TFB80,50%,50%,None,Piles Only,No,0,0,0.4513,0,0,0.4513,0.4513,0.4513,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.5488,0.155,0.155,0.5488,0.5488,0.5488
629,GT40,TFB80,50%,50%,None,Piles Only,No,0,0,0.4513,0,0,0.4513,0.4513,0.4513,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.5488,0.155,0.155,0.5488,0.5488,0.5488
630,LT40,TFB80,50%,50%,None,Piles Only,Yes,0,0,0,0,0,0,0.4513,0.4513,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.5488,0.5488
630,GT40,TFB80,50%,50%,None,Piles Only,Yes,0,0,0,0,0,0,0.4513,0.4513,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.155,0.155,0.155,0.155,0.155,0.155,0.5488,0.5488
631,LT40,TFB80,50%,50%,Pile,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
631,GT40,TFB80,50%,50%,Pile,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
632,LT40,TFB80,50%,50%,Pile,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
632,GT40,TFB80,50%,50%,Pile,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
633,LT40,TFB80,50%,50%,Pile and Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
633,GT40,TFB80,50%,50%,Pile and Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0.155,0.155,0.5,0.155,0.155,0.5,0.5,0.5
634,LT40,TFB80,50%,50%,Pile and Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
634,GT40,TFB80,50%,50%,Pile and Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.5,0.5,0.155,0.155,0.155,0.155,0.155,0.155,0.5,0.5
635,LT40,TFB80,70%,30%,Broadcast,All Tech Recoverable,No,0.1085,0.1085,0.7,0.1085,0.1085,0.7,0.7,0.7,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.3,0.0465,0.0465,0.3,0.3,0.3
635,GT40,TFB80,70%,30%,Broadcast,All Tech Recoverable,No,0.093,0.093,0.6,0.093,0.093,0.6,0.6,0.6,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.4,0.062,0.062,0.4,0.4,0.4
636,LT40,TFB80,70%,30%,Broadcast,All Tech Recoverable,Yes,0.1085,0.1085,0.1085,0.1085,0.1085,0.1085,0.7,0.7,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.3,0.3
636,GT40,TFB80,70%,30%,Broadcast,All Tech Recoverable,Yes,0.093,0.093,0.093,0.093,0.093,0.093,0.6,0.6,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,0.4,0.4
637,LT40,TFB80,70%,30%,Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.7,0,0,0.7,0.7,0.7,0.155,0.155,0.3,0.155,0.155,0.3,0.3,0.3
637,GT40,TFB80,70%,30%,Broadcast,No,No,0,0,0,0,0,0,0,0,0.845,0.845,0,0.845,0.845,0,0,0,0,0,0.7,0,0,0.7,0.7,0.7,0.155,0.155,0.3,0.155,0.155,0.3,0.3,0.3
638,LT40,TFB80,70%,30%,Broadcast,No,Yes,0,0,0,0,0,0,0,0,0.845,0.845,0.845,0.845,0.845,0.845,0,0,0,0,0,0,0,0,0.7,0.7,0.155,0.155,0.155,0.155,0.155,0.155,0.3,0.3
